,From,To,Weight
71328,5121,5407,1
71329,5121,5718,0
71330,5121,4580,1
71331,5121,8545,0
71332,5121,7378,1
71333,5121,8492,0
71334,5121,1212,1
71335,5121,10473,0
71336,5121,7962,0
71337,5121,9984,1
71338,5121,7453,1
71339,5121,241,0
71340,5121,8975,1
71341,5121,5236,0
71342,5121,7010,0
71343,5121,3706,1
71344,5121,5204,0
71345,5121,1020,0
71346,5121,6019,1
71347,5121,3717,1
71348,5121,4998,0
71349,5121,966,0
71350,5121,4767,0
71351,5121,9725,1
71352,5121,4491,0
71353,5121,3759,1
71354,5121,2055,1
71355,5121,3005,1
71356,5121,6421,0
71357,5121,4207,1
71358,5121,6072,0
71359,5121,1509,0
71360,5121,1127,0
71361,5121,5538,1
71362,5121,146,0
71363,5121,4741,0
71364,5121,1524,0
71365,5121,7451,0
71366,5121,4356,0
71367,5121,3885,1
71368,5121,1175,1
71369,5121,3412,0
71370,5121,2975,0
71371,5121,2894,0
71372,5121,749,1
71373,5121,10525,1
71374,5121,5031,0
71375,5121,6218,0
71376,5121,193,1
71377,5121,10660,0
71378,5121,5735,0
71379,5121,1829,0
71380,5121,9855,0
71381,5121,8732,0
71382,5121,6606,0
71383,5121,234,1
71384,5121,1118,1
71385,5121,7789,0
71386,5121,8955,1
71387,5121,5644,0
71388,5121,2324,1
71389,5121,697,0
71390,5121,1627,0
71391,5121,938,1
71392,5121,4058,0
71393,5121,7736,1
71394,5121,9757,0
71395,5121,4138,1
71396,5121,10833,0
71397,5121,9606,0
71398,5121,8534,0
71399,5121,5153,1
71400,5121,5493,1
71401,5121,2147,0
71402,5121,5107,1
71403,5121,3979,0
71404,5121,6049,1
71405,5121,3910,1
71406,5121,1740,0
71407,5121,195,1
71408,5121,10319,0
71409,5121,2296,1
71410,5121,2931,0
71411,5121,3698,0
71412,5121,9516,0
71413,5121,339,0
71414,5121,9010,1
71415,5121,5543,0
71416,5121,1577,0
71417,5121,6024,0
71418,5121,6055,0
71419,5121,4394,0
71420,5121,5758,1
71421,5121,9206,0
71422,5121,10971,1
71423,5121,158,1
71424,5121,1945,0
71425,5121,2535,0
71426,5121,9386,0
71427,5121,873,0
71428,5121,7793,0
71429,5121,2407,0
71430,5121,7912,1
71431,5121,1384,1
71432,5121,10507,0
71433,5121,5675,0
71434,5121,6770,1
71435,5121,8773,0
71436,5121,10909,1
71437,5121,9121,0
71438,5121,4310,0
71439,5121,2561,0
71440,5121,9349,0
71441,5121,922,1
71442,5121,4530,0
71443,5121,1553,0
71444,5121,5221,1
71445,5121,10133,0
71446,5121,8233,0
71447,5121,2945,1
71448,5121,7521,0
71449,5121,4070,0
71450,5121,9559,1
71451,5121,5529,0
71452,5121,9743,0
71453,5121,1763,1
71454,5121,2072,1
71455,5121,3584,1
71456,5121,3643,0
71457,5121,7706,1
71458,5121,830,0
71459,5121,6050,1
71460,5121,125,0
71461,5121,1079,0
71462,5121,7321,0
71463,5121,955,1
71464,5121,7476,0
71465,5121,4261,0
71466,5121,5350,0
71467,5121,9298,0
71468,5121,1626,1
71469,5121,2612,0
71470,5121,10069,1
71471,5121,3409,1
71472,5121,5453,0
71473,5121,2565,0
71474,5121,4656,1
71475,5121,9242,1
71476,5121,8286,0
71477,5121,1665,1
71478,5121,7005,0
71479,5121,2781,0
71480,5121,4127,1
71481,5121,8143,0
71482,5121,3690,0
71483,5121,3433,0
71484,5121,1215,0
71485,5121,2570,0
71486,5121,10742,0
71487,5121,1351,0
71488,5121,477,1
71489,5121,7832,1
71490,5121,7396,0
71491,5121,3498,1
71492,5121,1172,0
71493,5121,569,0
71494,5121,4686,0
71495,5121,4351,1
71496,5121,10129,0
71497,5121,5796,0
71498,5121,10556,0
71499,5121,48,0
71500,5121,737,0
71501,5121,3571,0
71502,5121,5092,0
71503,5121,5534,1
71504,5121,7960,0
71505,5121,9905,1
71506,5121,8439,0
71507,5121,6977,0
71508,5121,8397,1
71509,5121,1990,1
71510,5121,8093,0
71511,5121,10513,0
71512,5121,5782,0
71513,5121,2415,0
71514,5121,332,0
71515,5121,6906,0
71516,5121,7872,1
71517,5121,4427,1
71518,5121,2886,0
71519,5121,9064,0
71520,5121,3678,0
71521,5121,2186,0
71522,5121,1399,0
71523,5121,8341,1
71524,5121,6461,0
71525,5121,5113,1
71526,5121,2961,1
71527,5121,3010,1
71528,5121,6892,0
71529,5121,8462,1
71530,5121,5558,0
71531,5121,10951,0
71532,5121,5623,1
71533,5121,5544,0
71534,5121,5831,0
71535,5121,10176,0
71536,5121,3138,0
71537,5121,4994,0
71538,5121,10872,0
71539,5121,1139,1
71540,5121,10448,1
71541,5121,2109,0
71542,5121,3009,0
71543,5121,8537,0
71544,5121,4331,0
71545,5121,6281,1
71546,5121,4338,1
71547,5121,10913,1
71548,5121,3334,0
71549,5121,10949,0
71550,5121,6248,0
71551,5121,10164,0
71552,5121,6815,1
71553,5121,4122,0
71554,5121,5370,1
71555,5121,405,1
71556,5121,500,0
71557,5121,9323,1
71558,5121,3945,1
71559,5121,983,1
71560,5121,5628,1
71561,5121,10701,0
71562,5121,4426,0
71563,5121,6343,0
71564,5121,7734,0
71565,5121,1146,1
71566,5121,1103,1
71567,5121,3422,0
71568,5121,2909,0
71569,5121,340,1
71570,5121,3104,0
71571,5121,1008,1
71572,5121,2115,0
71573,5121,2088,0
71574,5121,6292,0
71575,5121,3919,0
71576,5121,271,1
71577,5121,5136,0
71578,5121,9790,0
71579,5121,7233,0
71580,5121,7699,1
71581,5121,5186,0
71582,5121,7313,0
71583,5121,3520,1
71584,5121,10394,1
71585,5121,9362,0
71586,5121,3968,0
71587,5121,2829,0
71588,5121,1772,0
71589,5121,4377,1
71590,5121,8858,0
71591,5121,9723,0
71592,5121,2666,0
71593,5121,5721,0
71594,5121,8722,1
71595,5121,7118,1
71596,5121,10722,1
71597,5121,2632,1
71598,5121,4333,0
71599,5121,7366,0
71600,5121,4286,1
71601,5121,7004,1
71602,5121,4001,0
71603,5121,7270,0
71604,5848,5899,1
71605,5848,2114,1
71606,5848,6565,0
71607,5848,1993,0
71608,5848,1966,1
71609,5848,5710,0
71610,5848,2968,1
71611,5848,2225,1
71612,5848,6260,1
71613,5848,6853,1
71614,5848,9369,1
71615,5848,8132,0
71616,5848,7503,1
71617,5848,1618,1
71618,5848,273,0
71619,5848,4452,0
71620,5848,8504,1
71621,5848,7247,0
71622,5848,4646,0
71623,5848,7431,0
71624,5848,3267,0
71625,5848,999,1
71626,5848,1592,1
71627,5848,7215,1
71628,5848,1685,0
71629,5848,7660,1
71630,5848,7987,0
71631,5848,10240,1
71632,5848,10573,1
71633,5848,3712,0
71634,5848,641,1
71635,5848,10314,0
71636,5848,6935,0
71637,5848,9733,1
71638,5848,9938,1
71639,5848,3182,1
71640,5848,7300,0
71641,5848,2798,1
71642,5848,624,1
71643,5848,5176,1
71644,5848,380,1
71645,5848,6274,1
71646,5848,5341,1
71647,5848,313,0
71648,5848,9529,0
71649,5848,2176,1
71650,5848,10089,2
71651,5848,309,0
71652,5848,10264,1
71653,5848,1225,1
71654,5848,9703,1
71655,5848,3762,0
71656,5848,9262,1
71657,5848,4543,1
71658,5848,2926,1
71659,5848,3924,0
71660,5848,9274,0
71661,5848,6963,1
71662,5848,4440,0
71663,5848,2521,1
71664,5848,7381,1
71665,5848,9560,1
71666,5848,1150,1
71667,5848,9707,1
71668,5848,8234,1
71669,5848,11030,1
71670,5848,175,2
71671,5848,2061,0
71672,5848,7274,0
71673,5848,2557,1
71674,5848,1245,0
71675,5848,1726,1
71676,5848,6720,0
71677,5848,8318,1
71678,5848,2552,0
71679,5848,7030,0
71680,5848,6504,1
71681,5848,5067,2
71682,5848,4216,1
71683,5848,1361,1
71684,5848,6932,1
71685,5848,1340,1
71686,5848,8746,0
71687,5848,3725,2
71688,5848,1137,1
71689,5848,4947,0
71690,5848,3225,1
71691,5848,1992,0
71692,5848,7059,1
71693,5848,7999,1
71694,5848,564,0
71695,5848,8346,1
71696,5848,10965,0
71697,5848,6605,0
71698,5848,9925,1
71699,5848,5389,0
71700,5848,6036,1
71701,5848,3711,1
71702,5848,2532,1
71703,5848,4943,1
71704,5848,4769,0
71705,5848,6931,1
71706,5848,5547,1
71707,5848,9671,1
71708,5848,5371,1
71709,5848,8314,1
71710,5848,3174,2
71711,5848,2574,1
71712,5848,5966,0
71713,5848,9058,2
71714,5848,254,0
71715,5848,7627,1
71716,5848,988,0
71717,5848,10972,1
71718,5848,6583,0
71719,5848,4376,1
71720,5848,701,1
71721,5848,2942,1
71722,5848,1173,1
71723,5848,4611,1
71724,5848,4248,0
71725,5848,6940,1
71726,5848,4673,0
71727,5848,8779,1
71728,5848,10767,1
71729,5848,7230,0
71730,5848,1277,0
71731,5848,6384,1
71732,5848,8029,1
71733,5848,6988,2
71734,5848,3336,1
71735,5848,4301,1
71736,5848,3619,1
71737,5848,4692,1
71738,5848,6086,0
71739,5848,11101,1
71740,5848,10430,1
71741,5848,7875,1
71742,5848,5278,0
71743,5848,3560,1
71744,5848,2281,1
71745,5848,4073,1
71746,5848,3667,1
71747,5848,7573,1
71748,5848,6299,1
71749,5848,10846,1
71750,5848,10446,1
71751,5848,3479,1
71752,5848,199,0
71753,5848,3483,1
71754,5848,2350,0
71755,5848,9493,1
71756,5848,1,1
71757,5848,5536,2
71758,5848,9499,1
71759,5848,5121,1
71760,5848,5848,3
71761,5848,4856,1
71762,5848,7186,1
71763,5848,5794,0
71764,5848,1031,1
71765,5848,10140,1
71766,5848,9353,0
71767,5848,4789,2
71768,5848,8443,1
71769,5848,1928,1
71770,5848,8800,1
71771,5848,10150,0
71772,5848,10619,1
71773,5848,8362,1
71774,5848,4637,0
71775,5848,9972,2
71776,5848,8931,0
71777,5848,2008,0
71778,5848,3139,0
71779,5848,7922,0
71780,5848,1204,0
71781,5848,6810,1
71782,5848,5386,1
71783,5848,3202,1
71784,5848,6387,1
71785,5848,10489,1
71786,5848,2611,1
71787,5848,5407,1
71788,5848,5718,1
71789,5848,4580,2
71790,5848,8545,2
71791,5848,7378,1
71792,5848,8492,0
71793,5848,1212,1
71794,5848,10473,1
71795,5848,7962,1
71796,5848,9984,1
71797,5848,7453,1
71798,5848,241,1
71799,5848,8975,1
71800,5848,5236,1
71801,5848,7010,1
71802,5848,3706,1
71803,5848,5204,1
71804,5848,1020,1
71805,5848,6019,1
71806,5848,3717,1
71807,5848,4998,0
71808,5848,966,0
71809,5848,4767,1
71810,5848,9725,1
71811,5848,4491,0
71812,5848,3759,1
71813,5848,2055,1
71814,5848,3005,1
71815,5848,6421,0
71816,5848,4207,2
71817,5848,6072,0
71818,5848,1509,2
71819,5848,1127,1
71820,5848,5538,2
71821,5848,146,0
71822,5848,4741,0
71823,5848,1524,0
71824,5848,7451,0
71825,5848,4356,1
71826,5848,3885,1
71827,5848,1175,1
71828,5848,3412,0
71829,5848,2975,0
71830,5848,2894,1
71831,5848,749,1
71832,5848,10525,1
71833,5848,5031,1
71834,5848,6218,0
71835,5848,193,1
71836,5848,10660,0
71837,5848,5735,1
71838,5848,1829,0
71839,5848,9855,0
71840,5848,8732,1
71841,5848,6606,0
71842,5848,234,1
71843,5848,1118,1
71844,5848,7789,1
71845,5848,8955,1
71846,5848,5644,0
71847,5848,2324,1
71848,5848,697,1
71849,5848,1627,0
71850,5848,938,1
71851,5848,4058,0
71852,5848,7736,1
71853,5848,9757,2
71854,5848,4138,1
71855,5848,10833,0
71856,5848,9606,1
71857,5848,8534,0
71858,5848,5153,1
71859,5848,5493,1
71860,5848,2147,1
71861,5848,5107,1
71862,5848,3979,1
71863,5848,6049,1
71864,5848,3910,2
71865,5848,1740,0
71866,5848,195,1
71867,5848,10319,0
71868,5848,2296,1
71869,5848,2931,0
71870,5848,3698,1
71871,5848,9516,1
71872,5848,339,0
71873,5848,9010,2
71874,5848,5543,0
71875,5848,1577,1
71876,5848,6024,1
71877,5848,6055,0
71878,5848,4394,1
71879,5848,5758,3
71880,5848,9206,1
71881,5848,10971,1
71882,5848,158,1
71883,5848,1945,0
71884,5848,2535,1
71885,5848,9386,0
71886,5848,873,0
71887,5848,7793,0
71888,5848,2407,1
71889,5848,7912,1
71890,5848,1384,1
71891,5848,10507,0
71892,5848,5675,0
71893,5848,6770,1
71894,5848,8773,0
71895,5848,10909,2
71896,5848,9121,1
71897,5848,4310,0
71898,5848,2561,0
71899,5848,9349,1
71900,5848,922,1
71901,5848,4530,0
71902,5848,1553,0
71903,5848,5221,1
71904,5848,10133,1
71905,5848,8233,0
71906,5848,2945,2
71907,5848,7521,1
71908,5848,4070,1
71909,5848,9559,1
71910,5848,5529,0
71911,5848,9743,1
71912,5848,1763,2
71913,5848,2072,1
71914,5848,3584,1
71915,5848,3643,1
71916,5848,7706,1
71917,5848,830,1
71918,5848,6050,1
71919,5848,125,0
71920,5848,1079,0
71921,5848,7321,0
71922,5848,955,1
71923,5848,7476,0
71924,5848,4261,1
71925,5848,5350,1
71926,5848,9298,1
71927,5848,1626,1
71928,5848,2612,0
71929,5848,10069,1
71930,5848,3409,1
71931,5848,5453,0
71932,5848,2565,0
71933,5848,4656,1
71934,5848,9242,1
71935,5848,8286,0
71936,5848,1665,3
71937,5848,7005,0
71938,5848,2781,1
71939,5848,4127,1
71940,5848,8143,0
71941,5848,3690,1
71942,5848,3433,0
71943,5848,1215,0
71944,5848,2570,1
71945,5848,10742,1
71946,5848,1351,1
71947,5848,477,3
71948,5848,7832,2
71949,5848,7396,1
71950,5848,3498,1
71951,5848,1172,1
71952,5848,569,1
71953,5848,4686,1
71954,5848,4351,1
71955,5848,10129,1
71956,5848,5796,1
71957,5848,10556,0
71958,5848,48,0
71959,5848,737,1
71960,5848,3571,0
71961,5848,5092,0
71962,5848,5534,1
71963,5848,7960,1
71964,5848,9905,1
71965,5848,8439,0
71966,5848,6977,1
71967,5848,8397,1
71968,5848,1990,1
71969,5848,8093,0
71970,5848,10513,0
71971,5848,5782,0
71972,5848,2415,0
71973,5848,332,0
71974,5848,6906,1
71975,5848,7872,2
71976,5848,4427,2
71977,5848,2886,0
71978,5848,9064,1
71979,5848,3678,0
71980,5848,2186,1
71981,5848,1399,0
71982,5848,8341,1
71983,5848,6461,0
71984,5848,5113,1
71985,5848,2961,1
71986,5848,3010,2
71987,5848,6892,0
71988,5848,8462,1
71989,5848,5558,1
71990,5848,10951,0
71991,5848,5623,1
71992,5848,5544,0
71993,5848,5831,0
71994,5848,10176,1
71995,5848,3138,2
71996,5848,4994,1
71997,5848,10872,1
71998,5848,1139,2
71999,5848,10448,1
72000,5848,2109,1
72001,5848,3009,2
72002,5848,8537,0
72003,5848,4331,1
72004,5848,6281,1
72005,5848,4338,1
72006,5848,10913,1
72007,5848,3334,1
72008,5848,10949,0
72009,5848,6248,1
72010,5848,10164,1
72011,5848,6815,2
72012,5848,4122,0
72013,5848,5370,1
72014,5848,405,1
72015,5848,500,1
72016,5848,9323,1
72017,5848,3945,1
72018,5848,983,1
72019,5848,5628,1
72020,5848,10701,1
72021,5848,4426,0
72022,5848,6343,0
72023,5848,7734,1
72024,5848,1146,1
72025,5848,1103,2
72026,5848,3422,1
72027,5848,2909,1
72028,5848,340,1
72029,5848,3104,1
72030,5848,1008,1
72031,5848,2115,0
72032,5848,2088,2
72033,5848,6292,1
72034,5848,3919,0
72035,5848,271,1
72036,5848,5136,1
72037,5848,9790,1
72038,5848,7233,0
72039,5848,7699,1
72040,5848,5186,0
72041,5848,7313,0
72042,5848,3520,3
72043,5848,10394,2
72044,5848,9362,0
72045,5848,3968,2
72046,5848,2829,0
72047,5848,1772,1
72048,5848,4377,1
72049,5848,8858,0
72050,5848,9723,0
72051,5848,2666,0
72052,5848,5721,1
72053,5848,8722,1
72054,5848,7118,1
72055,5848,10722,1
72056,5848,2632,1
72057,5848,4333,0
72058,5848,7366,1
72059,5848,4286,1
72060,5848,7004,1
72061,5848,4001,0
72062,5848,7270,0
72063,4856,5899,1
72064,4856,2114,1
72065,4856,6565,1
72066,4856,1993,0
72067,4856,1966,0
72068,4856,5710,0
72069,4856,2968,1
72070,4856,2225,2
72071,4856,6260,0
72072,4856,6853,0
72073,4856,9369,2
72074,4856,8132,0
72075,4856,7503,1
72076,4856,1618,1
72077,4856,273,0
72078,4856,4452,1
72079,4856,8504,0
72080,4856,7247,0
72081,4856,4646,1
72082,4856,7431,0
72083,4856,3267,0
72084,4856,999,0
72085,4856,1592,1
72086,4856,7215,1
72087,4856,1685,0
72088,4856,7660,1
72089,4856,7987,0
72090,4856,10240,0
72091,4856,10573,1
72092,4856,3712,0
72093,4856,641,1
72094,4856,10314,1
72095,4856,6935,1
72096,4856,9733,1
72097,4856,9938,0
72098,4856,3182,1
72099,4856,7300,0
72100,4856,2798,1
72101,4856,624,1
72102,4856,5176,1
72103,4856,380,1
72104,4856,6274,0
72105,4856,5341,0
72106,4856,313,0
72107,4856,9529,1
72108,4856,2176,1
72109,4856,10089,1
72110,4856,309,0
72111,4856,10264,1
72112,4856,1225,1
72113,4856,9703,1
72114,4856,3762,1
72115,4856,9262,1
72116,4856,4543,0
72117,4856,2926,0
72118,4856,3924,0
72119,4856,9274,1
72120,4856,6963,0
72121,4856,4440,0
72122,4856,2521,1
72123,4856,7381,1
72124,4856,9560,0
72125,4856,1150,0
72126,4856,9707,0
72127,4856,8234,1
72128,4856,11030,1
72129,4856,175,1
72130,4856,2061,0
72131,4856,7274,0
72132,4856,2557,1
72133,4856,1245,0
72134,4856,1726,1
72135,4856,6720,0
72136,4856,8318,0
72137,4856,2552,0
72138,4856,7030,1
72139,4856,6504,1
72140,4856,5067,1
72141,4856,4216,1
72142,4856,1361,0
72143,4856,6932,0
72144,4856,1340,1
72145,4856,8746,1
72146,4856,3725,1
72147,4856,1137,2
72148,4856,4947,1
72149,4856,3225,1
72150,4856,1992,1
72151,4856,7059,1
72152,4856,7999,0
72153,4856,564,0
72154,4856,8346,1
72155,4856,10965,1
72156,4856,6605,0
72157,4856,9925,1
72158,4856,5389,0
72159,4856,6036,0
72160,4856,3711,1
72161,4856,2532,1
72162,4856,4943,0
72163,4856,4769,0
72164,4856,6931,0
72165,4856,5547,0
72166,4856,9671,1
72167,4856,5371,1
72168,4856,8314,0
72169,4856,3174,1
72170,4856,2574,1
72171,4856,5966,0
72172,4856,9058,2
72173,4856,254,0
72174,4856,7627,1
72175,4856,988,1
72176,4856,10972,0
72177,4856,6583,1
72178,4856,4376,1
72179,4856,701,1
72180,4856,2942,1
72181,4856,1173,0
72182,4856,4611,1
72183,4856,4248,0
72184,4856,6940,1
72185,4856,4673,1
72186,4856,8779,1
72187,4856,10767,1
72188,4856,7230,0
72189,4856,1277,1
72190,4856,6384,1
72191,4856,8029,1
72192,4856,6988,1
72193,4856,3336,1
72194,4856,4301,1
72195,4856,3619,0
72196,4856,4692,1
72197,4856,6086,1
72198,4856,11101,0
72199,4856,10430,1
72200,4856,7875,1
72201,4856,5278,1
72202,4856,3560,0
72203,4856,2281,1
72204,4856,4073,1
72205,4856,3667,1
72206,4856,7573,1
72207,4856,6299,1
72208,4856,10846,1
72209,4856,10446,1
72210,4856,3479,1
72211,4856,199,0
72212,4856,3483,1
72213,4856,2350,0
72214,4856,9493,1
72215,4856,1,0
72216,4856,5536,1
72217,4856,9499,0
72218,4856,5121,1
72219,4856,5848,1
72220,4856,4856,2
72221,4856,7186,1
72222,4856,5794,1
72223,4856,1031,0
72224,4856,10140,0
72225,4856,9353,0
72226,4856,4789,2
72227,4856,8443,1
72228,4856,1928,1
72229,4856,8800,1
72230,4856,10150,1
72231,4856,10619,0
72232,4856,8362,0
72233,4856,4637,1
72234,4856,9972,1
72235,4856,8931,1
72236,4856,2008,1
72237,4856,3139,0
72238,4856,7922,0
72239,4856,1204,1
72240,4856,6810,0
72241,4856,5386,1
72242,4856,3202,0
72243,4856,6387,1
72244,4856,10489,1
72245,4856,2611,0
72246,4856,5407,1
72247,4856,5718,1
72248,4856,4580,2
72249,4856,8545,1
72250,4856,7378,1
72251,4856,8492,1
72252,4856,1212,1
72253,4856,10473,0
72254,4856,7962,1
72255,4856,9984,2
72256,4856,7453,1
72257,4856,241,0
72258,4856,8975,1
72259,4856,5236,1
72260,4856,7010,0
72261,4856,3706,1
72262,4856,5204,0
72263,4856,1020,0
72264,4856,6019,1
72265,4856,3717,1
72266,4856,4998,1
72267,4856,966,0
72268,4856,4767,0
72269,4856,9725,1
72270,4856,4491,0
72271,4856,3759,1
72272,4856,2055,1
72273,4856,3005,2
72274,4856,6421,1
72275,4856,4207,1
72276,4856,6072,1
72277,4856,1509,1
72278,4856,1127,0
72279,4856,5538,2
72280,4856,146,1
72281,4856,4741,0
72282,4856,1524,1
72283,4856,7451,0
72284,4856,4356,0
72285,4856,3885,1
72286,4856,1175,1
72287,4856,3412,0
72288,4856,2975,1
72289,4856,2894,1
72290,4856,749,1
72291,4856,10525,1
72292,4856,5031,0
72293,4856,6218,0
72294,4856,193,1
72295,4856,10660,0
72296,4856,5735,0
72297,4856,1829,0
72298,4856,9855,1
72299,4856,8732,0
72300,4856,6606,0
72301,4856,234,1
72302,4856,1118,1
72303,4856,7789,0
72304,4856,8955,1
72305,4856,5644,0
72306,4856,2324,1
72307,4856,697,0
72308,4856,1627,1
72309,4856,938,1
72310,4856,4058,0
72311,4856,7736,1
72312,4856,9757,0
72313,4856,4138,1
72314,4856,10833,0
72315,4856,9606,1
72316,4856,8534,0
72317,4856,5153,1
72318,4856,5493,1
72319,4856,2147,1
72320,4856,5107,1
72321,4856,3979,0
72322,4856,6049,2
72323,4856,3910,2
72324,4856,1740,0
72325,4856,195,1
72326,4856,10319,0
72327,4856,2296,1
72328,4856,2931,1
72329,4856,3698,0
72330,4856,9516,0
72331,4856,339,0
72332,4856,9010,2
72333,4856,5543,0
72334,4856,1577,0
72335,4856,6024,1
72336,4856,6055,0
72337,4856,4394,0
72338,4856,5758,2
72339,4856,9206,0
72340,4856,10971,1
72341,4856,158,1
72342,4856,1945,1
72343,4856,2535,1
72344,4856,9386,0
72345,4856,873,0
72346,4856,7793,0
72347,4856,2407,0
72348,4856,7912,1
72349,4856,1384,1
72350,4856,10507,0
72351,4856,5675,0
72352,4856,6770,1
72353,4856,8773,0
72354,4856,10909,1
72355,4856,9121,1
72356,4856,4310,1
72357,4856,2561,0
72358,4856,9349,1
72359,4856,922,1
72360,4856,4530,1
72361,4856,1553,1
72362,4856,5221,1
72363,4856,10133,1
72364,4856,8233,0
72365,4856,2945,1
72366,4856,7521,0
72367,4856,4070,0
72368,4856,9559,1
72369,4856,5529,1
72370,4856,9743,0
72371,4856,1763,2
72372,4856,2072,1
72373,4856,3584,1
72374,4856,3643,0
72375,4856,7706,1
72376,4856,830,1
72377,4856,6050,1
72378,4856,125,0
72379,4856,1079,0
72380,4856,7321,1
72381,4856,955,1
72382,4856,7476,0
72383,4856,4261,1
72384,4856,5350,0
72385,4856,9298,0
72386,4856,1626,1
72387,4856,2612,1
72388,4856,10069,1
72389,4856,3409,1
72390,4856,5453,1
72391,4856,2565,0
72392,4856,4656,1
72393,4856,9242,1
72394,4856,8286,0
72395,4856,1665,1
72396,4856,7005,0
72397,4856,2781,1
72398,4856,4127,1
72399,4856,8143,1
72400,4856,3690,0
72401,4856,3433,1
72402,4856,1215,1
72403,4856,2570,0
72404,4856,10742,0
72405,4856,1351,0
72406,4856,477,2
72407,4856,7832,2
72408,4856,7396,0
72409,4856,3498,1
72410,4856,1172,1
72411,4856,569,1
72412,4856,4686,0
72413,4856,4351,1
72414,4856,10129,0
72415,4856,5796,0
72416,4856,10556,1
72417,4856,48,0
72418,4856,737,1
72419,4856,3571,0
72420,4856,5092,0
72421,4856,5534,1
72422,4856,7960,0
72423,4856,9905,1
72424,4856,8439,1
72425,4856,6977,0
72426,4856,8397,1
72427,4856,1990,1
72428,4856,8093,1
72429,4856,10513,1
72430,4856,5782,0
72431,4856,2415,1
72432,4856,332,0
72433,4856,6906,1
72434,4856,7872,2
72435,4856,4427,1
72436,4856,2886,1
72437,4856,9064,0
72438,4856,3678,0
72439,4856,2186,1
72440,4856,1399,1
72441,4856,8341,1
72442,4856,6461,0
72443,4856,5113,1
72444,4856,2961,1
72445,4856,3010,2
72446,4856,6892,1
72447,4856,8462,1
72448,4856,5558,0
72449,4856,10951,0
72450,4856,5623,1
72451,4856,5544,0
72452,4856,5831,1
72453,4856,10176,0
72454,4856,3138,1
72455,4856,4994,0
72456,4856,10872,0
72457,4856,1139,2
72458,4856,10448,1
72459,4856,2109,0
72460,4856,3009,0
72461,4856,8537,1
72462,4856,4331,0
72463,4856,6281,1
72464,4856,4338,1
72465,4856,10913,1
72466,4856,3334,1
72467,4856,10949,1
72468,4856,6248,0
72469,4856,10164,0
72470,4856,6815,2
72471,4856,4122,1
72472,4856,5370,1
72473,4856,405,1
72474,4856,500,1
72475,4856,9323,1
72476,4856,3945,1
72477,4856,983,1
72478,4856,5628,1
72479,4856,10701,1
72480,4856,4426,1
72481,4856,6343,0
72482,4856,7734,1
72483,4856,1146,1
72484,4856,1103,1
72485,4856,3422,0
72486,4856,2909,0
72487,4856,340,1
72488,4856,3104,0
72489,4856,1008,1
72490,4856,2115,0
72491,4856,2088,0
72492,4856,6292,0
72493,4856,3919,1
72494,4856,271,1
72495,4856,5136,0
72496,4856,9790,0
72497,4856,7233,1
72498,4856,7699,1
72499,4856,5186,0
72500,4856,7313,1
72501,4856,3520,2
72502,4856,10394,2
72503,4856,9362,0
72504,4856,3968,0
72505,4856,2829,1
72506,4856,1772,1
72507,4856,4377,1
72508,4856,8858,0
72509,4856,9723,0
72510,4856,2666,0
72511,4856,5721,0
72512,4856,8722,2
72513,4856,7118,1
72514,4856,10722,1
72515,4856,2632,1
72516,4856,4333,0
72517,4856,7366,0
72518,4856,4286,1
72519,4856,7004,1
72520,4856,4001,1
72521,4856,7270,0
72522,7186,5899,1
72523,7186,2114,0
72524,7186,6565,0
72525,7186,1993,0
72526,7186,1966,0
72527,7186,5710,0
72528,7186,2968,1
72529,7186,2225,1
72530,7186,6260,0
72531,7186,6853,0
72532,7186,9369,1
72533,7186,8132,0
72534,7186,7503,1
72535,7186,1618,1
72536,7186,273,0
72537,7186,4452,0
72538,7186,8504,0
72539,7186,7247,0
72540,7186,4646,0
72541,7186,7431,0
72542,7186,3267,0
72543,7186,999,0
72544,7186,1592,0
72545,7186,7215,0
72546,7186,1685,0
72547,7186,7660,1
72548,7186,7987,0
72549,7186,10240,0
72550,7186,10573,1
72551,7186,3712,0
72552,7186,641,1
72553,7186,10314,0
72554,7186,6935,0
72555,7186,9733,1
72556,7186,9938,0
72557,7186,3182,1
72558,7186,7300,0
72559,7186,2798,0
72560,7186,624,1
72561,7186,5176,1
